transaction_id,txn_date,year,year_month,customer_code,region,qty,unit_price,item_supply_amount,supply_amount,tax,total_amount,is_modified,invoice_type,issue_type,receipt_type
T0591,2025-02-28,2025,2025-02,C01,경상북도 안동시,24310,370,8994700,579789900,57978990,637768890,N,세금계산서,ASP발급,청구
T0592,2025-02-28,2025,2025-02,C01,경상북도 안동시,53010,370,19613700,19613700,1961370,21575070,N,세금계산서,ASP발급,청구
T0593,2025-02-28,2025,2025-02,C21,서울특별시 은평구,88710,409,36282390,36282390,3628239,39910629,N,세금계산서,ASP발급,청구
T0594,2025-02-28,2025,2025-02,C30,부산광역시 중구,4,100000,400000,400000,40000,440000,N,세금계산서,ASP발급,청구
T0595,2025-02-28,2025,2025-02,C15,경기도 용인시,53680,365,19593200,77528000,7752800,85280800,N,세금계산서,ASP발급,청구
T0596,2025-02-28,2025,2025-02,C03,서울특별시 송파구,217810,,83459450,139920850,13992085,153912935,N,세금계산서,ASP발급,청구
T0597,2025-02-28,2025,2025-02,C03,서울특별시 송파구,744340,,12770580,12770580,1277058,14047638,N,세금계산서,ASP발급,청구
T0598,2025-02-28,2025,2025-02,C03,서울특별시 송파구,,,383026,383026,38302,421328,N,세금계산서,ASP발급,청구
T0599,2025-02-28,2025,2025-02,C03,서울특별시 송파구,,,2962636,2962636,296263,3258899,N,세금계산서,ASP발급,청구
T0600,2025-02-28,2025,2025-02,C03,서울특별시 송파구,50000,350,17500000,284500000,28450000,312950000,N,세금계산서,ASP발급,청구
T0601,2025-02-28,2025,2025-02,C03,서울특별시 송파구,500000,370,185000000,185000000,18500000,203500000,N,세금계산서,ASP발급,청구
T0602,2025-02-28,2025,2025-02,C17,서울특별시 송파구,54310,385,20909350,31128750,3112875,34241625,N,세금계산서,ASP발급,청구
T0603,2025-02-28,2025,2025-02,C16,경기도 하남시,54310,385,20909350,31128750,3112875,34241625,N,세금계산서,ASP발급,청구
T0604,2025-02-28,2025,2025-02,C17,서울특별시 송파구,-54310,385,-20909350,-31128750,-3112875,-34241625,Y,수정세금계산서,ASP발급,청구
T0605,2025-02-28,2025,2025-02,C17,서울특별시 송파구,52470,370,19413900,19413900,1941390,21355290,Y,수정세금계산서,ASP발급,청구
T0606,2025-03-07,2025,2025-03,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0607,2025-03-11,2025,2025-03,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0608,2025-03-13,2025,2025-03,C18,대구광역시 달서구,5,20000,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T0609,2025-03-20,2025,2025-03,C28,경상남도 창녕군,10,20000,200000,400000,40000,440000,N,세금계산서,인터넷발급,청구
T0610,2025-03-20,2025,2025-03,C28,경상남도 창녕군,5,20000,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T0611,2025-03-20,2025,2025-03,C28,경상남도 창녕군,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0612,2025-03-20,2025,2025-03,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0613,2025-03-21,2025,2025-03,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0614,2025-03-21,2025,2025-03,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0615,2025-03-25,2025,2025-03,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0616,2025-03-27,2025,2025-03,C18,대구광역시 달서구,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0617,2025-03-27,2025,2025-03,C28,경상남도 창녕군,5,20000,100000,300000,30000,330000,N,세금계산서,인터넷발급,청구
T0618,2025-03-27,2025,2025-03,C28,경상남도 창녕군,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0619,2025-03-27,2025,2025-03,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0620,2025-03-27,2025,2025-03,C28,경상남도 창녕군,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0621,2025-03-27,2025,2025-03,C04,부산광역시 수영구,4000000,360,1440000000,1440000000,144000000,1584000000,N,세금계산서,ASP발급,청구
T0622,2025-03-28,2025,2025-03,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0623,2025-03-28,2025,2025-03,C18,대구광역시 달서구,2,20000,40000,140000,14000,154000,N,세금계산서,인터넷발급,청구
T0624,2025-03-31,2025,2025-03,C18,대구광역시 달서구,79000,375,29625000,29625000,2962500,32587500,N,세금계산서,ASP발급,청구
T0625,2025-03-31,2025,2025-03,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0626,2025-03-31,2025,2025-03,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0627,2025-03-31,2025,2025-03,C07,경상남도 창원시,,,100000,160000,16000,176000,N,세금계산서,ASP발급,청구
T0628,2025-03-31,2025,2025-03,C07,경상남도 창원시,,,100000,180000,18000,198000,N,세금계산서,ASP발급,청구
T0629,2025-03-31,2025,2025-03,C05,경기도 평택시,329480,410,135086800,135086800,13508680,148595480,N,세금계산서,ASP발급,청구
T0630,2025-03-31,2025,2025-03,C15,경기도 용인시,168120,380,63885600,73729650,7372965,81102615,N,세금계산서,ASP발급,청구
T0631,2025-03-31,2025,2025-03,C02,경상남도 김해시,1634570,375,612963750,612963750,61296375,674260125,N,세금계산서,ASP발급,청구
T0632,2025-03-31,2025,2025-03,C13,서울특별시 강남구,182960,384,70256640,70256640,7025664,77282304,N,세금계산서,ASP발급,청구
T0633,2025-03-31,2025,2025-03,C07,경상남도 창원시,86610,379,32825190,32825190,3282519,36107709,N,세금계산서,ASP발급,청구
T0634,2025-03-31,2025,2025-03,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0635,2025-03-31,2025,2025-03,C39,경상남도 창원시,,,-1000000,-1000000,-100000,-1100000,Y,수정세금계산서,ASP발급,청구
T0636,2025-03-31,2025,2025-03,C03,서울특별시 송파구,190610,,71978750,126518775,12651877,139170652,N,세금계산서,ASP발급,청구
T0637,2025-03-31,2025,2025-03,C03,서울특별시 송파구,250000,370,92500000,92500000,9250000,101750000,N,세금계산서,ASP발급,청구
T0638,2025-03-31,2025,2025-03,C20,인천광역시 중구,,,24710000,24710000,2471000,27181000,N,세금계산서,ASP발급,청구
T0639,2025-03-31,2025,2025-03,C03,서울특별시 송파구,,,1626460,1626460,162646,1789106,N,세금계산서,ASP발급,청구
T0640,2025-03-31,2025,2025-03,C03,서울특별시 송파구,39300,17,668100,2735652,273565,3009217,N,세금계산서,ASP발급,청구
T0641,2025-03-31,2025,2025-03,C01,경상북도 안동시,1428100,370,528397000,528397000,52839700,581236700,N,세금계산서,ASP발급,청구
T0642,2025-03-31,2025,2025-03,C01,경상북도 안동시,25990,370,9616300,13176300,1317630,14493930,N,세금계산서,ASP발급,청구
T0643,2025-03-31,2025,2025-03,C04,부산광역시 수영구,9284906,9,83564154,83564154,8356415,91920569,N,세금계산서,ASP발급,청구
T0644,2025-03-31,2025,2025-03,C29,서울특별시 금천구,246660,15,3699900,3699900,369990,4069890,N,세금계산서,ASP발급,청구
T0645,2025-03-31,2025,2025-03,C21,서울특별시 은평구,116260,409,47550340,47550340,4755034,52305374,N,세금계산서,ASP발급,청구
T0646,2025-03-31,2025,2025-03,C08,경기도 용인시,214110,360,77079600,92469600,9246960,101716560,N,세금계산서,ASP발급,청구
T0647,2025-03-31,2025,2025-03,C30,부산광역시 중구,5,100000,500000,4375626,437562,4813188,N,세금계산서,ASP발급,청구
T0648,2025-03-31,2025,2025-03,C17,서울특별시 송파구,79750,370,29507500,29507500,2950750,32458250,N,세금계산서,ASP발급,청구
T0649,2025-03-31,2025,2025-03,C16,경기도 하남시,31000,385,11935000,32151800,3215180,35366980,N,세금계산서,ASP발급,청구
T0650,2025-04-01,2025,2025-04,C28,경상남도 창녕군,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0651,2025-04-01,2025,2025-04,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,Y,수정세금계산서,ASP발급,청구
T0652,2025-04-01,2025,2025-04,C11,서울특별시 중구,500000,395,197500000,197500000,19750000,217250000,N,세금계산서,ASP발급,청구
T0653,2025-04-02,2025,2025-04,C28,경상남도 창녕군,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0654,2025-04-08,2025,2025-04,C18,대구광역시 달서구,3,20000,60000,160000,16000,176000,N,세금계산서,인터넷발급,청구
T0655,2025-04-11,2025,2025-04,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0656,2025-04-11,2025,2025-04,C18,대구광역시 달서구,2,20000,40000,140000,14000,154000,N,세금계산서,인터넷발급,청구
T0657,2025-04-11,2025,2025-04,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0658,2025-04-14,2025,2025-04,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0659,2025-04-14,2025,2025-04,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0660,2025-04-15,2025,2025-04,C18,대구광역시 달서구,5,20000,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T0661,2025-04-15,2025,2025-04,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0662,2025-04-17,2025,2025-04,C18,대구광역시 달서구,5,20000,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T0663,2025-04-21,2025,2025-04,C28,경상남도 창녕군,10,20000,200000,400000,40000,440000,N,세금계산서,인터넷발급,청구
T0664,2025-04-21,2025,2025-04,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0665,2025-04-21,2025,2025-04,C18,대구광역시 달서구,5,20000,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T0666,2025-04-22,2025,2025-04,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0667,2025-04-22,2025,2025-04,C18,대구광역시 달서구,2,20000,40000,140000,14000,154000,N,세금계산서,인터넷발급,청구
T0668,2025-04-23,2025,2025-04,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0669,2025-04-25,2025,2025-04,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0670,2025-04-28,2025,2025-04,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0671,2025-04-29,2025,2025-04,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0672,2025-04-29,2025,2025-04,C28,경상남도 창녕군,8,20000,160000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0673,2025-04-29,2025,2025-04,C20,인천광역시 중구,,,20690000,20690000,2069000,22759000,N,세금계산서,ASP발급,청구
T0674,2025-04-29,2025,2025-04,C18,대구광역시 달서구,105800,350,37030000,37030000,3703000,40733000,N,세금계산서,ASP발급,청구
T0675,2025-04-30,2025,2025-04,C18,대구광역시 달서구,5,20000,100000,300000,30000,330000,N,세금계산서,인터넷발급,청구
T0676,2025-04-30,2025,2025-04,C13,서울특별시 강남구,151570,384,58202880,58202880,5820288,64023168,N,세금계산서,ASP발급,청구
T0677,2025-04-30,2025,2025-04,C05,경기도 평택시,454960,410,186533600,186533600,18653360,205186960,N,세금계산서,ASP발급,청구
